Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
HADH	711.1640038	-0.684846978	0.105755923	-6.475731658	9.44E-11	6.74E-09	chr4	107989714	108035175	ENSG00000138796	protein_coding	HADH	ENSG00000138796	protein_coding
APPL1	1553.245856	-0.56790138	0.087760157	-6.471061557	9.73E-11	6.89E-09	chr3	57227737	57273468	ENSG00000157500	protein_coding	APPL1	ENSG00000157500	protein_coding
DAB2IP	1359.413068	-0.532897267	0.082406826	-6.466664135	1.00E-10	7.02E-09	chr9	121567057	121785530	ENSG00000136848	protein_coding	DAB2IP	ENSG00000136848	protein_coding
DUSP1	1535.782536	0.545180288	0.084465741	6.454454562	1.09E-10	7.58E-09	chr5	172768090	172771195	ENSG00000120129	protein_coding	DUSP1	ENSG00000120129	protein_coding
SREK1IP1	627.7819078	-0.705738156	0.109443176	-6.448443705	1.13E-10	7.81E-09	chr5	64718144	64768685	ENSG00000153006	protein_coding	SREK1IP1	ENSG00000153006	protein_coding
TSPAN17	1710.68487	-0.470450319	0.073032123	-6.441690269	1.18E-10	8.13E-09	chr5	176647387	176659054	ENSG00000048140	protein_coding	TSPAN17	ENSG00000048140	protein_coding
NSD1	7637.213634	-0.428120582	0.066523536	-6.435625723	1.23E-10	8.42E-09	chr5	177133025	177300215	ENSG00000165671	protein_coding	NSD1	ENSG00000165671	protein_coding
SEC61A1	15919.12195	0.359185433	0.05582957	6.433605618	1.25E-10	8.50E-09	chr3	128051641	128071683	ENSG00000058262	protein_coding	SEC61A1	ENSG00000058262	protein_coding
ETS2	2556.980321	0.440154941	0.068445296	6.430755217	1.27E-10	8.62E-09	chr21	38805307	38824955	ENSG00000157557	protein_coding	ETS2	ENSG00000157557	protein_coding
TIPARP	2621.151322	0.534632131	0.083382468	6.41180504	1.44E-10	9.67E-09	chr3	156673235	156706770	ENSG00000163659	protein_coding	TIPARP	ENSG00000163659	protein_coding
ZFP36	4343.681778	0.521574104	0.081344687	6.411901294	1.44E-10	9.67E-09	chr19	39406813	39409412	ENSG00000128016	protein_coding	ZFP36	ENSG00000128016	protein_coding
THSD4	4021.595149	-0.539491116	0.08457564	-6.378800317	1.78E-10	1.18E-08	chr15	71096952	71783383	ENSG00000187720	protein_coding	THSD4	ENSG00000187720	protein_coding
FKBP9	2426.137535	-0.430983701	0.067652912	-6.370512151	1.88E-10	1.24E-08	chr7	32957404	33006931	ENSG00000122642	protein_coding	FKBP9	ENSG00000122642	protein_coding
H1-0	11968.62898	0.372946033	0.058554611	6.369200081	1.90E-10	1.24E-08	chr22	37805093	37807436	ENSG00000189060	protein_coding	H1F0	ENSG00000189060	protein_coding
CNOT6L	1195.965226	-0.605660689	0.095184291	-6.363031969	1.98E-10	1.29E-08	chr4	77713387	77819615	ENSG00000138767	protein_coding	CNOT6L	ENSG00000138767	protein_coding
KLF4	7243.769117	0.432232343	0.067990141	6.357279738	2.05E-10	1.33E-08	chr9	107484852	107490482	ENSG00000136826	protein_coding	KLF4	ENSG00000136826	protein_coding
RASSF1	907.4605662	0.55836343	0.087956038	6.34821033	2.18E-10	1.41E-08	chr3	50329782	50340980	ENSG00000068028	protein_coding	RASSF1	ENSG00000068028	protein_coding
ZCRB1	1104.013375	-0.535599797	0.08438742	-6.346915175	2.20E-10	1.41E-08	chr12	42312078	42326118	ENSG00000139168	protein_coding	ZCRB1	ENSG00000139168	protein_coding
FAM172A	817.5462698	-0.650100485	0.102442299	-6.346016132	2.21E-10	1.41E-08	chr5	93618069	94111699	ENSG00000113391	protein_coding	FAM172A	ENSG00000113391	protein_coding
DUSP8	1498.603917	0.544043263	0.086012283	6.325181078	2.53E-10	1.59E-08	chr11	1554044	1571920	ENSG00000184545	protein_coding	DUSP8	ENSG00000184545	protein_coding
BRD3OS	681.0703159	-0.702207082	0.111172286	-6.316386074	2.68E-10	1.68E-08	chr9	134025439	134034666	ENSG00000235106	protein_coding	LINC00094	ENSG00000235106	antisense
PHF10	2332.072361	-0.442443542	0.070122481	-6.309581988	2.80E-10	1.74E-08	chr6	169703905	169725566	ENSG00000130024	protein_coding	PHF10	ENSG00000130024	protein_coding
HSBP1	4421.250231	-0.405889264	0.064365046	-6.306050989	2.86E-10	1.77E-08	chr16	83807843	83819737	ENSG00000230989	protein_coding	HSBP1	ENSG00000230989	protein_coding
TSC22D2	7703.737142	0.409546208	0.065153298	6.285886097	3.26E-10	2.00E-08	chr3	150408335	150466431	ENSG00000196428	protein_coding	TSC22D2	ENSG00000196428	protein_coding
HID1	4803.504977	0.409905659	0.065227721	6.284224701	3.29E-10	2.02E-08	chr17	74950743	74973166	ENSG00000167861	protein_coding	HID1	ENSG00000167861	protein_coding
ZKSCAN8	1381.876481	-0.575530628	0.091737105	-6.273695096	3.53E-10	2.15E-08	chr6	28141910	28159472	ENSG00000198315	protein_coding	ZKSCAN8	ENSG00000198315	protein_coding
MYH10	2678.573748	-0.412245562	0.065747107	-6.27017035	3.61E-10	2.19E-08	chr17	8474205	8630761	ENSG00000133026	protein_coding	MYH10	ENSG00000133026	protein_coding
CCNYL1	2483.286963	0.483574723	0.077363114	6.250714346	4.09E-10	2.47E-08	chr2	207711540	207761839	ENSG00000163249	protein_coding	CCNYL1	ENSG00000163249	protein_coding
PRKACB	544.3195271	-0.658681585	0.105888153	-6.220540886	4.95E-10	2.93E-08	chr1	84078062	84238498	ENSG00000142875	protein_coding	PRKACB	ENSG00000142875	protein_coding
TES	2968.119605	0.557887484	0.090186669	6.185919581	6.17E-10	3.58E-08	chr7	116210493	116258783	ENSG00000135269	protein_coding	TES	ENSG00000135269	protein_coding
CDK2AP2	2389.437776	0.480806521	0.077742941	6.184568214	6.23E-10	3.60E-08	chr11	67506497	67508649	ENSG00000167797	protein_coding	CDK2AP2	ENSG00000167797	protein_coding
AMIGO1	341.3800639	-0.81709067	0.132213921	-6.180065331	6.41E-10	3.69E-08	chr1	109504175	109509738	ENSG00000181754	protein_coding	AMIGO1	ENSG00000181754	protein_coding
FBXW4	1116.187877	-0.550699675	0.089347154	-6.16359502	7.11E-10	4.08E-08	chr10	101610664	101695295	ENSG00000107829	protein_coding	FBXW4	ENSG00000107829	protein_coding
ME2	600.4781815	-0.643257875	0.104607738	-6.149237986	7.79E-10	4.42E-08	chr18	50879049	50954257	ENSG00000082212	protein_coding	ME2	ENSG00000082212	protein_coding
TRIM29	938.2140233	0.627266489	0.102026372	6.148081895	7.84E-10	4.43E-08	chr11	120111275	120185529	ENSG00000137699	protein_coding	TRIM29	ENSG00000137699	protein_coding
STAT5B	1001.788808	-0.531108462	0.086411415	-6.146276656	7.93E-10	4.45E-08	chr17	42199168	42276707	ENSG00000173757	protein_coding	STAT5B	ENSG00000173757	protein_coding
PARP16	383.6489003	-0.762011941	0.124093231	-6.140640656	8.22E-10	4.58E-08	chr15	65234460	65300618	ENSG00000138617	protein_coding	PARP16	ENSG00000138617	protein_coding
CCSAP	675.37426	-0.604483903	0.098581262	-6.131833676	8.69E-10	4.82E-08	chr1	229321005	229343294	ENSG00000154429	protein_coding	CCSAP	ENSG00000154429	protein_coding
CEP250	1434.657467	-0.595731536	0.097301122	-6.122555682	9.21E-10	5.09E-08	chr20	35455164	35519280	ENSG00000126001	protein_coding	CEP250	ENSG00000126001	protein_coding
FBXO6	137.172028	-1.21189716	0.198195441	-6.11465709	9.68E-10	5.33E-08	chr1	11664124	11674354	ENSG00000116663	protein_coding	FBXO6	ENSG00000116663	protein_coding
GNG10	938.4292322	-0.570591653	0.093430533	-6.107121869	1.01E-09	5.56E-08	chr9	111661335	111670246	ENSG00000242616	protein_coding	GNG10	ENSG00000242616	protein_coding
AARS1	12592.84918	0.342565942	0.056187346	6.096852181	1.08E-09	5.91E-08	chr16	70252295	70289543	ENSG00000090861	protein_coding	AARS	ENSG00000090861	protein_coding
GALNT1	1726.621963	-0.464012109	0.076118577	-6.095911546	1.09E-09	5.92E-08	chr18	35581117	35711834	ENSG00000141429	protein_coding	GALNT1	ENSG00000141429	protein_coding
ZNF704	389.1888904	-0.842012008	0.138328168	-6.087061064	1.15E-09	6.24E-08	chr8	80628451	80874781	ENSG00000164684	protein_coding	ZNF704	ENSG00000164684	protein_coding
SSR1	9656.868854	0.391087528	0.064287624	6.083403027	1.18E-09	6.36E-08	chr6	7268306	7347446	ENSG00000124783	protein_coding	SSR1	ENSG00000124783	protein_coding
YARS1	4948.814816	0.390881115	0.064308407	6.078227329	1.22E-09	6.54E-08	chr1	32775237	32818153	ENSG00000134684	protein_coding	YARS	ENSG00000134684	protein_coding
ZNF354C	303.7051944	-0.811285735	0.133738257	-6.066220337	1.31E-09	6.95E-08	chr5	179060415	179083537	ENSG00000177932	protein_coding	ZNF354C	ENSG00000177932	protein_coding
PHLDA1	6530.02523	0.404403217	0.066854559	6.048999861	1.46E-09	7.68E-08	chr12	76025447	76033932	ENSG00000139289	protein_coding	PHLDA1	ENSG00000139289	protein_coding
GNAQ	2770.314895	-0.477474794	0.079007621	-6.043401762	1.51E-09	7.93E-08	chr9	77716087	78031458	ENSG00000156052	protein_coding	GNAQ	ENSG00000156052	protein_coding
BHLHE40	4357.246624	0.442406792	0.07337046	6.029767184	1.64E-09	8.55E-08	chr3	4979116	4985323	ENSG00000134107	protein_coding	BHLHE40	ENSG00000134107	protein_coding
GMPPB	2135.85596	0.452935532	0.075143823	6.027581714	1.66E-09	8.62E-08	chr3	49716844	49723951	ENSG00000173540	protein_coding	GMPPB	ENSG00000173540	protein_coding
MGAT2	2460.553584	0.476079054	0.079028764	6.024123778	1.70E-09	8.78E-08	chr14	49620795	49623481	ENSG00000168282	protein_coding	MGAT2	ENSG00000168282	protein_coding
TESK1	830.2487297	-0.728842672	0.12111381	-6.017832931	1.77E-09	9.09E-08	chr9	35605305	35610041	ENSG00000107140	protein_coding	TESK1	ENSG00000107140	protein_coding
SKP1	6534.315626	-0.368362435	0.061247215	-6.014354009	1.81E-09	9.26E-08	chr5	134148935	134177038	ENSG00000113558	protein_coding	SKP1	ENSG00000113558	protein_coding
MTERF3	486.7963797	-0.648451379	0.107855074	-6.01224734	1.83E-09	9.35E-08	chr8	96239398	96261610	ENSG00000156469	protein_coding	MTERF3	ENSG00000156469	protein_coding
CRTAP	4450.957533	-0.474604284	0.078992945	-6.008185739	1.88E-09	9.55E-08	chr3	33113979	33147773	ENSG00000170275	protein_coding	CRTAP	ENSG00000170275	protein_coding
LINC02593	322.4754325	-0.809963736	0.134906636	-6.003883581	1.93E-09	9.76E-08	chr1	916865	921016	ENSG00000223764	lncRNA	RP11-54O7.3	ENSG00000223764	lincRNA
TSHZ1	300.1247498	-0.789033788	0.131427466	-6.00356847	1.93E-09	9.76E-08	chr18	75210755	75289950	ENSG00000179981	protein_coding	TSHZ1	ENSG00000179981	protein_coding
MSH6	4025.939423	-0.398223679	0.066441795	-5.993571991	2.05E-09	1.03E-07	chr2	47695530	47810101	ENSG00000116062	protein_coding	MSH6	ENSG00000116062	protein_coding
EIF2AK2	3004.299025	-0.539493187	0.090115651	-5.98667582	2.14E-09	1.07E-07	chr2	37099210	37157065	ENSG00000055332	protein_coding	EIF2AK2	ENSG00000055332	protein_coding
PHF2	3052.34226	-0.38364724	0.064174393	-5.978198186	2.26E-09	1.12E-07	chr9	93576407	93679587	ENSG00000197724	protein_coding	PHF2	ENSG00000197724	protein_coding
IL6R	714.6043034	0.566491081	0.094987488	5.963849462	2.46E-09	1.21E-07	chr1	154405193	154469450	ENSG00000160712	protein_coding	IL6R	ENSG00000160712	protein_coding
SELENOS	3641.635676	0.441693274	0.07433032	5.942302853	2.81E-09	1.37E-07	chr15	101270817	101277500	ENSG00000131871	protein_coding	VIMP	ENSG00000131871	protein_coding
TFDP2	1178.204521	-0.611064558	0.102940779	-5.936078647	2.92E-09	1.42E-07	chr3	141944428	142149544	ENSG00000114126	protein_coding	TFDP2	ENSG00000114126	protein_coding
EYA2	222.2248073	-0.952119443	0.160486823	-5.932695447	2.98E-09	1.44E-07	chr20	46894624	47188844	ENSG00000064655	protein_coding	EYA2	ENSG00000064655	protein_coding
PDIA4	11403.68885	0.365552588	0.061644234	5.930037029	3.03E-09	1.46E-07	chr7	149003062	149028641	ENSG00000155660	protein_coding	PDIA4	ENSG00000155660	protein_coding
SOGA1	3595.508396	-0.388823944	0.065740824	-5.914497622	3.33E-09	1.59E-07	chr20	36777442	36863686	ENSG00000149639	protein_coding	SOGA1	ENSG00000149639	protein_coding
TCTN1	472.2566024	-0.635434426	0.10772386	-5.898734307	3.66E-09	1.74E-07	chr12	110614027	110649430	ENSG00000204852	protein_coding	TCTN1	ENSG00000204852	protein_coding
ATF4	9100.912678	0.351763607	0.059693201	5.892858814	3.80E-09	1.80E-07	chr22	39519695	39522685	ENSG00000128272	protein_coding	ATF4	ENSG00000128272	protein_coding
PLXND1	6126.930374	-0.410593415	0.069686377	-5.892018431	3.82E-09	1.80E-07	chr3	129555175	129606818	ENSG00000004399	protein_coding	PLXND1	ENSG00000004399	protein_coding
RBM41	516.2878895	-0.722238303	0.122684209	-5.886970357	3.93E-09	1.85E-07	chrX	107064420	107118823	ENSG00000089682	protein_coding	RBM41	ENSG00000089682	protein_coding
TMEM178B	903.3383088	-0.506618289	0.086291531	-5.871008272	4.33E-09	2.02E-07	chr7	141074232	141480380	ENSG00000261115	protein_coding	TMEM178B	ENSG00000261115	protein_coding
HSD17B12	810.350201	-0.523588978	0.089661342	-5.83962905	5.23E-09	2.42E-07	chr11	43556436	43856617	ENSG00000149084	protein_coding	HSD17B12	ENSG00000149084	protein_coding
MAGEF1	1726.105615	-0.4490525	0.077248841	-5.813064541	6.13E-09	2.79E-07	chr3	184710367	184712002	ENSG00000177383	protein_coding	MAGEF1	ENSG00000177383	protein_coding
SMURF1	5972.548399	0.35591282	0.061252576	5.810577199	6.23E-09	2.81E-07	chr7	99027438	99144100	ENSG00000198742	protein_coding	SMURF1	ENSG00000198742	protein_coding
RAB32	1441.907837	0.452281314	0.077892699	5.806466073	6.38E-09	2.86E-07	chr6	146543693	146554965	ENSG00000118508	protein_coding	RAB32	ENSG00000118508	protein_coding
PTPRU	1726.217995	-0.442182478	0.07634638	-5.791793632	6.96E-09	3.10E-07	chr1	29236516	29326813	ENSG00000060656	protein_coding	PTPRU	ENSG00000060656	protein_coding
ITPKC	2615.140377	0.39012124	0.067449699	5.783884105	7.30E-09	3.23E-07	chr19	40717103	40740860	ENSG00000086544	protein_coding	ITPKC	ENSG00000086544	protein_coding
IFRD1	4200.57996	0.395892625	0.068586794	5.772140697	7.83E-09	3.44E-07	chr7	112422968	112481017	ENSG00000006652	protein_coding	IFRD1	ENSG00000006652	protein_coding
MUC5AC	9223.502128	0.612798338	0.106228914	5.76865859	7.99E-09	3.50E-07	chr11	1157953	1201138	ENSG00000215182	protein_coding	MUC5AC	ENSG00000215182	protein_coding
BRD3	2631.247253	-0.4175612	0.072433462	-5.764755529	8.18E-09	3.56E-07	chr9	134030305	134068535	ENSG00000169925	protein_coding	BRD3	ENSG00000169925	protein_coding
RFXAP	156.0807519	-1.079243009	0.187504306	-5.755830534	8.62E-09	3.74E-07	chr13	36819224	36829104	ENSG00000133111	protein_coding	RFXAP	ENSG00000133111	protein_coding
UNC119	701.1304651	-0.775650047	0.134791786	-5.754431109	8.69E-09	3.76E-07	chr17	28546707	28552668	ENSG00000109103	protein_coding	UNC119	ENSG00000109103	protein_coding
CEP68	562.4732108	-0.635256968	0.11045334	-5.751360435	8.85E-09	3.81E-07	chr2	65056366	65087004	ENSG00000011523	protein_coding	CEP68	ENSG00000011523	protein_coding
LAMA3	732.5534137	0.621877355	0.108644756	5.723951881	1.04E-08	4.45E-07	chr18	23689443	23955066	ENSG00000053747	protein_coding	LAMA3	ENSG00000053747	protein_coding
SEC24A	4786.602825	0.467549301	0.0818567	5.71180249	1.12E-08	4.75E-07	chr5	134648789	134727823	ENSG00000113615	protein_coding	SEC24A	ENSG00000113615	protein_coding
MYDGF	1810.525392	0.468511623	0.082093512	5.707048143	1.15E-08	4.87E-07	chr19	4641374	4670370	ENSG00000074842	protein_coding	MYDGF	ENSG00000074842	protein_coding
TNFAIP3	1464.328861	0.452711699	0.079335166	5.706318181	1.15E-08	4.87E-07	chr6	137867188	137883312	ENSG00000118503	protein_coding	TNFAIP3	ENSG00000118503	protein_coding
PINK1	768.0165468	-0.539142289	0.094677372	-5.694521076	1.24E-08	5.18E-07	chr1	20633455	20651511	ENSG00000158828	protein_coding	PINK1	ENSG00000158828	protein_coding
SLC1A5	17772.25775	0.387032571	0.06803546	5.688689001	1.28E-08	5.33E-07	chr19	46774883	46788594	ENSG00000105281	protein_coding	SLC1A5	ENSG00000105281	protein_coding
PPM1K	847.4535348	0.545213841	0.095941098	5.682797586	1.33E-08	5.47E-07	chr4	88257620	88284769	ENSG00000163644	protein_coding	PPM1K	ENSG00000163644	protein_coding
ATP11B	1952.490652	-0.469372608	0.082605692	-5.682085519	1.33E-08	5.48E-07	chr3	182793500	182921635	ENSG00000058063	protein_coding	ATP11B	ENSG00000058063	protein_coding
TNFRSF10B	3427.075016	0.37457082	0.06594184	5.680321057	1.34E-08	5.52E-07	chr8	23020133	23069179	ENSG00000120889	protein_coding	TNFRSF10B	ENSG00000120889	protein_coding
GLE1	2506.094597	-0.394391931	0.069443143	-5.679350243	1.35E-08	5.54E-07	chr9	128504700	128542288	ENSG00000119392	protein_coding	GLE1	ENSG00000119392	protein_coding
SSR3	9712.548153	0.46835989	0.082477595	5.678631753	1.36E-08	5.54E-07	chr3	156540140	156555184	ENSG00000114850	protein_coding	SSR3	ENSG00000114850	protein_coding
CENPP	616.1557052	-0.704882937	0.12424651	-5.673261464	1.40E-08	5.69E-07	chr9	92325484	92620533	ENSG00000188312	protein_coding	CENPP	ENSG00000188312	protein_coding
DICER1	9257.199212	-0.40096197	0.071198636	-5.631596257	1.79E-08	7.17E-07	chr14	95086228	95158010	ENSG00000100697	protein_coding	DICER1	ENSG00000100697	protein_coding
IER5	4782.52892	0.353888112	0.062881368	5.627869198	1.82E-08	7.31E-07	chr1	181088712	181092899	ENSG00000162783	protein_coding	IER5	ENSG00000162783	protein_coding
CPEB4	2019.03235	0.573983825	0.102034408	5.625394782	1.85E-08	7.39E-07	chr5	173888280	173961976	ENSG00000113742	protein_coding	CPEB4	ENSG00000113742	protein_coding
DCBLD2	1849.747918	-0.403470844	0.071726379	-5.625138875	1.85E-08	7.39E-07	chr3	98795941	98901689	ENSG00000057019	protein_coding	DCBLD2	ENSG00000057019	protein_coding
P4HB	29005.61216	0.338133908	0.060201598	5.616693216	1.95E-08	7.69E-07	chr17	81843159	81860694	ENSG00000185624	protein_coding	P4HB	ENSG00000185624	protein_coding
HTRA1	227.7415046	-0.819388102	0.14601283	-5.611754145	2.00E-08	7.90E-07	chr10	122461525	122514908	ENSG00000166033	protein_coding	HTRA1	ENSG00000166033	protein_coding
BMPR1A	1430.955932	-0.512795372	0.091536683	-5.602075096	2.12E-08	8.31E-07	chr10	86756650	86932838	ENSG00000107779	protein_coding	BMPR1A	ENSG00000107779	protein_coding
TMEM106B	1371.769575	-0.472174654	0.084452868	-5.590984226	2.26E-08	8.76E-07	chr7	12211241	12243367	ENSG00000106460	protein_coding	TMEM106B	ENSG00000106460	protein_coding
MAP1LC3B	6551.804681	0.512869666	0.091784704	5.587746555	2.30E-08	8.90E-07	chr16	87383995	87404779	ENSG00000140941	protein_coding	MAP1LC3B	ENSG00000140941	protein_coding
SRPK2	3438.170687	-0.413027864	0.074211805	-5.565527807	2.61E-08	9.99E-07	chr7	105110704	105399308	ENSG00000135250	protein_coding	SRPK2	ENSG00000135250	protein_coding
RNF223	2589.420428	0.506885183	0.091090242	5.56464852	2.63E-08	1.00E-06	chr1	1070966	1074307	ENSG00000237330	protein_coding	RNF223	ENSG00000237330	protein_coding
GPAT3	510.0632168	0.613320851	0.110416447	5.554614988	2.78E-08	1.05E-06	chr4	83535914	83605875	ENSG00000138678	protein_coding	GPAT3	ENSG00000138678	protein_coding
PHF6	1318.264434	-0.458165161	0.082522211	-5.552022342	2.82E-08	1.07E-06	chrX	134373253	134428791	ENSG00000156531	protein_coding	PHF6	ENSG00000156531	protein_coding
PDE12	1100.682815	-0.463916229	0.083699227	-5.542658495	2.98E-08	1.12E-06	chr3	57556276	57566844	ENSG00000174840	protein_coding	PDE12	ENSG00000174840	protein_coding
POMT1	1625.932471	-0.404719705	0.073141659	-5.533367865	3.14E-08	1.18E-06	chr9	131502902	131523806	ENSG00000130714	protein_coding	POMT1	ENSG00000130714	protein_coding
FUCA1	632.7643202	-0.54680627	0.098932405	-5.52706942	3.26E-08	1.21E-06	chr1	23845077	23868294	ENSG00000179163	protein_coding	FUCA1	ENSG00000179163	protein_coding
GIT1	2193.097816	-0.442109946	0.080576481	-5.486836118	4.09E-08	1.51E-06	chr17	29573469	29594054	ENSG00000108262	protein_coding	GIT1	ENSG00000108262	protein_coding
OGFRL1	546.644368	-0.596737239	0.108797393	-5.484848674	4.14E-08	1.52E-06	chr6	71288803	71308950	ENSG00000119900	protein_coding	OGFRL1	ENSG00000119900	protein_coding
MDN1	4267.159283	-0.38217661	0.069940646	-5.464299098	4.65E-08	1.70E-06	chr6	89642499	89819723	ENSG00000112159	protein_coding	MDN1	ENSG00000112159	protein_coding
AK3	2136.400802	-0.395836308	0.072497855	-5.459972653	4.76E-08	1.74E-06	chr9	4709559	4742043	ENSG00000147853	protein_coding	AK3	ENSG00000147853	protein_coding
TGIF1	2967.697899	0.380567413	0.069743564	5.456667099	4.85E-08	1.77E-06	chr18	3411608	3459978	ENSG00000177426	protein_coding	TGIF1	ENSG00000177426	protein_coding
CTDSP2	4942.720467	0.345052341	0.063463365	5.437031877	5.42E-08	1.96E-06	chr12	57819927	57846739	ENSG00000175215	protein_coding	CTDSP2	ENSG00000175215	protein_coding
MAFG	2504.336059	0.412239255	0.075921711	5.429794015	5.64E-08	2.04E-06	chr17	81918270	81927714	ENSG00000197063	protein_coding	MAFG	ENSG00000197063	protein_coding
RBBP6	4117.856666	-0.388810902	0.071665149	-5.42538329	5.78E-08	2.08E-06	chr16	24537693	24572863	ENSG00000122257	protein_coding	RBBP6	ENSG00000122257	protein_coding
SMARCE1	3002.893183	-0.397150974	0.07328886	-5.418981451	5.99E-08	2.15E-06	chr17	40624962	40648508	ENSG00000073584	protein_coding	SMARCE1	ENSG00000073584	protein_coding
RFX7	1805.146533	-0.45299812	0.083648437	-5.415500145	6.11E-08	2.18E-06	chr15	56087280	56243266	ENSG00000181827	protein_coding	RFX7	ENSG00000181827	protein_coding
UNC5B	727.7671094	0.530155088	0.097898698	5.415343606	6.12E-08	2.18E-06	chr10	71212570	71302864	ENSG00000107731	protein_coding	UNC5B	ENSG00000107731	protein_coding
TRAF4	4141.712608	0.394099158	0.072839904	5.410484325	6.29E-08	2.22E-06	chr17	28743984	28750958	ENSG00000076604	protein_coding	TRAF4	ENSG00000076604	protein_coding
