Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
SOD2	7685.44881	-0.358298019	0.022031247	-16.26317497	1.80E-59	2.07E-57	chr6	159669057	159762529	ENSG00000112096	protein_coding	SOD2	ENSG00000112096	protein_coding
NAE1	4266.623552	-0.526205915	0.03244492	-16.21843782	3.74E-59	4.27E-57	chr16	66802875	66873256	ENSG00000159593	protein_coding	NAE1	ENSG00000159593	protein_coding
CYFIP2	2185.989427	-0.707492989	0.043661695	-16.20397453	4.73E-59	5.38E-57	chr5	157266079	157395595	ENSG00000055163	protein_coding	CYFIP2	ENSG00000055163	protein_coding
HOXA6	1185.824651	0.852446635	0.052738459	16.1636621	9.10E-59	1.03E-56	chr7	27145396	27150603	ENSG00000106006	protein_coding	HOXA6	ENSG00000106006	protein_coding
ZNF503-AS2	1536.461397	0.803615883	0.049833669	16.12596247	1.68E-58	1.89E-56	chr10	75401519	75408982	ENSG00000237149	lncRNA	ZNF503-AS2	ENSG00000237149	antisense
GFPT2	391.5435836	-1.15714136	0.071934229	-16.08610216	3.19E-58	3.58E-56	chr5	180300690	180353387	ENSG00000131459	protein_coding	GFPT2	ENSG00000131459	protein_coding
MAP9	1660.058695	-0.967521847	0.060289157	-16.04802415	5.90E-58	6.59E-56	chr4	155342658	155376970	ENSG00000164114	protein_coding	MAP9	ENSG00000164114	protein_coding
AKR1B1	6416.295986	-0.485154126	0.030247471	-16.0394938	6.77E-58	7.52E-56	chr7	134442350	134459284	ENSG00000085662	protein_coding	AKR1B1	ENSG00000085662	protein_coding
ELOA	4163.192995	-0.516608833	0.032282746	-16.00262985	1.22E-57	1.34E-55	chr1	23743155	23762059	ENSG00000011007	protein_coding	TCEB3	ENSG00000011007	protein_coding
FADS1	5444.410143	0.424186292	0.026550251	15.97673369	1.86E-57	2.02E-55	chr11	61799625	61829318	ENSG00000149485	protein_coding	FADS1	ENSG00000149485	protein_coding
PRKCH	759.1678998	0.953580366	0.059746135	15.96053654	2.41E-57	2.60E-55	chr14	61187559	61550976	ENSG00000027075	protein_coding	PRKCH	ENSG00000027075	protein_coding
ZNF45	511.2234625	-1.003916856	0.062991499	-15.93733864	3.49E-57	3.75E-55	chr19	43912629	43935278	ENSG00000124459	protein_coding	ZNF45	ENSG00000124459	protein_coding
FUCA1	712.5922052	-0.891611974	0.056000089	-15.92161718	4.49E-57	4.80E-55	chr1	23845077	23868294	ENSG00000179163	protein_coding	FUCA1	ENSG00000179163	protein_coding
RCN2	4650.854236	-0.602882094	0.037888182	-15.91214085	5.22E-57	5.57E-55	chr15	76931619	76954392	ENSG00000117906	protein_coding	RCN2	ENSG00000117906	protein_coding
ASF1B	3624.476043	0.47113902	0.029685146	15.87120437	1.00E-56	1.06E-54	chr19	14119509	14136956	ENSG00000105011	protein_coding	ASF1B	ENSG00000105011	protein_coding
RPS16	17649.01816	0.366770358	0.023192654	15.8140745	2.49E-56	2.58E-54	chr19	39433207	39435948	ENSG00000105193	protein_coding	RPS16	ENSG00000105193	protein_coding
ZIC2	7081.378434	0.526247766	0.033310571	15.79822101	3.20E-56	3.31E-54	chr13	99981772	99986773	ENSG00000043355	protein_coding	ZIC2	ENSG00000043355	protein_coding
TCTN1	665.6366254	-0.944239499	0.05988359	-15.76791739	5.17E-56	5.33E-54	chr12	110614027	110649430	ENSG00000204852	protein_coding	TCTN1	ENSG00000204852	protein_coding
OAT	7790.970234	-0.531023243	0.033707103	-15.75404562	6.44E-56	6.60E-54	chr10	124397303	124418976	ENSG00000065154	protein_coding	OAT	ENSG00000065154	protein_coding
ALCAM	2890.193225	-0.627597539	0.040060672	-15.66617603	2.58E-55	2.61E-53	chr3	105366909	105576900	ENSG00000170017	protein_coding	ALCAM	ENSG00000170017	protein_coding
ADCK2	1075.29023	-0.925221786	0.05908769	-15.65845241	2.91E-55	2.93E-53	chr7	140673153	140696261	ENSG00000133597	protein_coding	ADCK2	ENSG00000133597	protein_coding
SEC63	5401.78492	-0.478731281	0.030618562	-15.63532889	4.18E-55	4.20E-53	chr6	107867756	107958189	ENSG00000025796	protein_coding	SEC63	ENSG00000025796	protein_coding
MCRIP1	1515.82552	0.85606406	0.054879924	15.59885646	7.41E-55	7.38E-53	chr17	81822361	81833302	ENSG00000225663	protein_coding	FAM195B	ENSG00000225663	protein_coding
ZMYM2	4081.49662	0.566104389	0.036321856	15.58577812	9.09E-55	9.01E-53	chr13	19958670	20091829	ENSG00000121741	protein_coding	ZMYM2	ENSG00000121741	protein_coding
PITRM1	5298.562886	-0.400679374	0.025753379	-15.55832232	1.40E-54	1.38E-52	chr10	3137728	3172841	ENSG00000107959	protein_coding	PITRM1	ENSG00000107959	protein_coding
SUPT5H	6126.801413	0.364128177	0.023436185	15.53700744	1.95E-54	1.92E-52	chr19	39436156	39476670	ENSG00000196235	protein_coding	SUPT5H	ENSG00000196235	protein_coding
ALYREF	7828.45898	0.402558358	0.025914196	15.53427914	2.03E-54	1.99E-52	chr17	81887844	81891586	ENSG00000183684	protein_coding	ALYREF	ENSG00000183684	protein_coding
ACO1	2213.222743	-0.536675171	0.034594046	-15.5135128	2.81E-54	2.74E-52	chr9	32384603	32454769	ENSG00000122729	protein_coding	ACO1	ENSG00000122729	protein_coding
GK	935.1156065	-0.84870772	0.054765105	-15.49723543	3.62E-54	3.52E-52	chrX	30653359	30731456	ENSG00000198814	protein_coding	GK	ENSG00000198814	protein_coding
TMED10	9751.670568	-0.32079559	0.02071201	-15.48838518	4.16E-54	4.02E-52	chr14	75131470	75176631	ENSG00000170348	protein_coding	TMED10	ENSG00000170348	protein_coding
SNHG29	12376.71677	0.459416177	0.029757113	15.438869	8.97E-54	8.60E-52	chr17	16438822	16478678	ENSG00000175061	lncRNA	LRRC75A-AS1	ENSG00000175061	processed_transcript
MSL3	957.5040397	-0.893535546	0.058011001	-15.40286379	1.57E-53	1.49E-51	chrX	11758159	11775753	ENSG00000005302	protein_coding	MSL3	ENSG00000005302	protein_coding
CPD	3880.452019	-0.798787824	0.05192723	-15.38283154	2.13E-53	2.02E-51	chr17	30378905	30469989	ENSG00000108582	protein_coding	CPD	ENSG00000108582	protein_coding
ITPKB	94.66422748	-3.181721078	0.207041456	-15.36755557	2.70E-53	2.55E-51	chr1	226631690	226739323	ENSG00000143772	protein_coding	ITPKB	ENSG00000143772	protein_coding
GNAZ	432.3395323	-1.140710555	0.074411881	-15.3296831	4.84E-53	4.55E-51	chr22	23070361	23125037	ENSG00000128266	protein_coding	GNAZ	ENSG00000128266	protein_coding
TLCD3A	786.405093	-0.920042176	0.060127789	-15.30144691	7.48E-53	6.98E-51	chr17	732412	742972	ENSG00000167695	protein_coding	FAM57A	ENSG00000167695	protein_coding
SC5D	5422.294296	0.540892227	0.035371865	15.29159497	8.70E-53	8.08E-51	chr11	121292453	121308694	ENSG00000109929	protein_coding	SC5D	ENSG00000109929	protein_coding
HECTD1	5768.312096	-0.508432478	0.033253494	-15.28959569	8.97E-53	8.30E-51	chr14	31100112	31207804	ENSG00000092148	protein_coding	HECTD1	ENSG00000092148	protein_coding
MXRA7	5386.999771	0.384897296	0.025252336	15.24204716	1.86E-52	1.71E-50	chr17	76672551	76711016	ENSG00000182534	protein_coding	MXRA7	ENSG00000182534	protein_coding
ABR	1342.826112	-0.826167577	0.054218407	-15.23776925	1.99E-52	1.82E-50	chr17	1003518	1229021	ENSG00000159842	protein_coding	ABR	ENSG00000159842	protein_coding
ARL10	3530.616958	-0.503028701	0.033074236	-15.20907989	3.08E-52	2.81E-50	chr5	176365468	176401865	ENSG00000175414	protein_coding	ARL10	ENSG00000175414	protein_coding
CUL4A	3007.423813	0.445726541	0.029308049	15.20833197	3.11E-52	2.83E-50	chr13	113208193	113267108	ENSG00000139842	protein_coding	CUL4A	ENSG00000139842	protein_coding
CEP112	180.8939433	-1.69374408	0.1117142	-15.16140367	6.37E-52	5.72E-50	chr17	65635538	66192084	ENSG00000154240	protein_coding	CEP112	ENSG00000154240	protein_coding
SYPL1	2042.745585	-0.563536168	0.03731557	-15.10190447	1.57E-51	1.41E-49	chr7	106090503	106112576	ENSG00000008282	protein_coding	SYPL1	ENSG00000008282	protein_coding
CENPV	1727.145169	-0.634081388	0.042008524	-15.09411234	1.77E-51	1.58E-49	chr17	16342534	16353656	ENSG00000166582	protein_coding	CENPV	ENSG00000166582	protein_coding
NID1	6307.777039	-0.326977652	0.021719903	-15.05428709	3.24E-51	2.87E-49	chr1	235975830	236065162	ENSG00000116962	protein_coding	NID1	ENSG00000116962	protein_coding
RPSA	68692.63367	0.248155462	0.016509764	15.03083002	4.61E-51	4.08E-49	chr3	39406689	39412542	ENSG00000168028	protein_coding	RPSA	ENSG00000168028	protein_coding
GAS5	4076.046687	0.465819624	0.031039697	15.00722203	6.58E-51	5.80E-49	chr1	173863900	173868882	ENSG00000234741	lncRNA	GAS5	ENSG00000234741	processed_transcript
EIF2AK4	1894.518245	-0.730087625	0.048720125	-14.98533972	9.16E-51	8.01E-49	chr15	39934146	40035591	ENSG00000128829	protein_coding	EIF2AK4	ENSG00000128829	protein_coding
LMBR1	4047.830365	-0.3842422	0.025644392	-14.98347836	9.42E-51	8.21E-49	chr7	156668946	156893230	ENSG00000105983	protein_coding	LMBR1	ENSG00000105983	protein_coding
LINC02693	2078.191975	-0.766667225	0.051300999	-14.94448919	1.69E-50	1.46E-48	chr17	21524790	21574458	ENSG00000212719	lncRNA	C17orf51	ENSG00000212719	protein_coding
IFT57	2177.541102	-0.558600619	0.037395205	-14.93776074	1.87E-50	1.61E-48	chr3	108160812	108222570	ENSG00000114446	protein_coding	IFT57	ENSG00000114446	protein_coding
RBM3	12337.32087	-0.312029429	0.020903917	-14.92684015	2.20E-50	1.89E-48	chrX	48574449	48579066	ENSG00000102317	protein_coding	RBM3	ENSG00000102317	protein_coding
ZNF783	1026.335213	-0.682066864	0.045799572	-14.89242879	3.69E-50	3.15E-48	chr7	149262171	149297302	ENSG00000204946	protein_coding	ZNF783	ENSG00000204946	protein_coding
SMARCE1	4997.549192	-0.541556817	0.036396578	-14.87933335	4.49E-50	3.82E-48	chr17	40624962	40648508	ENSG00000073584	protein_coding	SMARCE1	ENSG00000073584	protein_coding
MAD2L1	6371.150623	-0.362936409	0.024442538	-14.84855677	7.11E-50	6.02E-48	chr4	120055608	120067074	ENSG00000164109	protein_coding	MAD2L1	ENSG00000164109	protein_coding
ME2	2721.29796	-0.627698653	0.042302904	-14.83819291	8.30E-50	7.00E-48	chr18	50879049	50954257	ENSG00000082212	protein_coding	ME2	ENSG00000082212	protein_coding
USP14	4571.792412	-0.390016616	0.026285202	-14.83787783	8.34E-50	7.01E-48	chr18	158383	214629	ENSG00000101557	protein_coding	USP14	ENSG00000101557	protein_coding
LPIN1	583.9757898	-1.054619565	0.071128499	-14.82696219	9.81E-50	8.22E-48	chr2	11677595	11827409	ENSG00000134324	protein_coding	LPIN1	ENSG00000134324	protein_coding
RPL31	17765.12132	0.343765615	0.023196585	14.81966511	1.09E-49	9.13E-48	chr2	101001715	101024032	ENSG00000071082	protein_coding	RPL31	ENSG00000071082	protein_coding
FGD1	985.2016787	-0.786814001	0.053112367	-14.81413921	1.19E-49	9.88E-48	chrX	54445454	54496166	ENSG00000102302	protein_coding	FGD1	ENSG00000102302	protein_coding
DNM1L	4616.452424	-0.516577395	0.034905967	-14.79911409	1.48E-49	1.23E-47	chr12	32679200	32745650	ENSG00000087470	protein_coding	DNM1L	ENSG00000087470	protein_coding
FLII	4690.780058	-0.420551472	0.028434844	-14.7900048	1.70E-49	1.40E-47	chr17	18244836	18258916	ENSG00000177731	protein_coding	FLII	ENSG00000177731	protein_coding
INA	2317.429793	-0.47749893	0.032358656	-14.75645138	2.80E-49	2.30E-47	chr10	103277163	103290351	ENSG00000148798	protein_coding	INA	ENSG00000148798	protein_coding
PDLIM1	3726.716293	0.492973006	0.033412356	14.75421287	2.89E-49	2.37E-47	chr10	95237572	95291024	ENSG00000107438	protein_coding	PDLIM1	ENSG00000107438	protein_coding
DEAF1	5419.020709	0.464207852	0.031527222	14.72403265	4.52E-49	3.68E-47	chr11	644233	706715	ENSG00000177030	protein_coding	DEAF1	ENSG00000177030	protein_coding
ULK2	401.6147292	-1.075115199	0.073019201	-14.72373274	4.54E-49	3.69E-47	chr17	19770829	19867936	ENSG00000083290	protein_coding	ULK2	ENSG00000083290	protein_coding
GRSF1	5678.563925	-0.400161455	0.027187704	-14.71847159	4.91E-49	3.97E-47	chr4	70815782	70839945	ENSG00000132463	protein_coding	GRSF1	ENSG00000132463	protein_coding
SLC9A3R2	1534.341694	0.827342564	0.056270612	14.70292462	6.17E-49	4.98E-47	chr16	2025356	2039026	ENSG00000065054	protein_coding	SLC9A3R2	ENSG00000065054	protein_coding
THEM4	598.7126694	-1.089979001	0.074241185	-14.68159495	8.46E-49	6.80E-47	chr1	151873584	151909808	ENSG00000159445	protein_coding	THEM4	ENSG00000159445	protein_coding
ETFA	5885.457461	-0.313251266	0.021356628	-14.66763709	1.04E-48	8.27E-47	chr15	76215355	76311472	ENSG00000140374	protein_coding	ETFA	ENSG00000140374	protein_coding
IFFO2	463.9591701	-1.082502558	0.073804492	-14.66716355	1.05E-48	8.30E-47	chr1	18904281	18956686	ENSG00000169991	protein_coding	IFFO2	ENSG00000169991	protein_coding
CRTC3	1310.656803	-0.674123866	0.045981013	-14.66091815	1.15E-48	9.07E-47	chr15	90529925	90645345	ENSG00000140577	protein_coding	CRTC3	ENSG00000140577	protein_coding
TOP2B	12093.07699	-0.412200956	0.028136742	-14.64991756	1.35E-48	1.06E-46	chr3	25597905	25664907	ENSG00000077097	protein_coding	TOP2B	ENSG00000077097	protein_coding
S100A10	1466.616799	-0.667168594	0.045591997	-14.63345862	1.72E-48	1.35E-46	chr1	151982915	151994390	ENSG00000197747	protein_coding	S100A10	ENSG00000197747	protein_coding
ZBED1	1132.786978	-0.676345748	0.04639142	-14.57911276	3.81E-48	2.97E-46	chrX	2486414	2500967	ENSG00000214717	protein_coding	ZBED1	ENSG00000214717	protein_coding
MET	1894.278471	-0.547724107	0.037585347	-14.57280947	4.18E-48	3.24E-46	chr7	116672390	116798386	ENSG00000105976	protein_coding	MET	ENSG00000105976	protein_coding
PARN	1757.690886	-0.561054728	0.038540032	-14.55771324	5.22E-48	4.03E-46	chr16	14435701	14632728	ENSG00000140694	protein_coding	PARN	ENSG00000140694	protein_coding
BLMH	2560.078945	-0.457780438	0.031456477	-14.55281957	5.60E-48	4.32E-46	chr17	30248195	30292056	ENSG00000108578	protein_coding	BLMH	ENSG00000108578	protein_coding
UBA52	12770.58151	0.419547548	0.028869066	14.53277158	7.51E-48	5.77E-46	chr19	18571730	18577550	ENSG00000221983	protein_coding	UBA52	ENSG00000221983	protein_coding
MYO18A	552.8353949	-0.973520241	0.067092855	-14.5100434	1.05E-47	7.99E-46	chr17	29073517	29180412	ENSG00000196535	protein_coding	MYO18A	ENSG00000196535	protein_coding
COPB1	6343.607197	-0.337471167	0.023264771	-14.50567306	1.12E-47	8.48E-46	chr11	14443440	14500027	ENSG00000129083	protein_coding	COPB1	ENSG00000129083	protein_coding
HIGD1A	6617.720501	-0.413614322	0.02853509	-14.49493665	1.30E-47	9.89E-46	chr3	42784298	42804531	ENSG00000181061	protein_coding	HIGD1A	ENSG00000181061	protein_coding
CLIP4	266.5191363	-1.788147106	0.123436691	-14.48634999	1.48E-47	1.12E-45	chr2	29097705	29189643	ENSG00000115295	protein_coding	CLIP4	ENSG00000115295	protein_coding
PRKDC	35827.3755	-0.434559525	0.030045167	-14.4635415	2.06E-47	1.55E-45	chr8	47773108	47960183	ENSG00000253729	protein_coding	PRKDC	ENSG00000253729	protein_coding
PM20D2	3681.533761	-0.493219253	0.034133764	-14.44960064	2.52E-47	1.89E-45	chr6	89146050	89165565	ENSG00000146281	protein_coding	PM20D2	ENSG00000146281	protein_coding
HACD3	10181.69499	-0.438710719	0.030409212	-14.42690188	3.50E-47	2.62E-45	chr15	65530418	65578352	ENSG00000074696	protein_coding	HACD3	ENSG00000074696	protein_coding
STK38L	1830.90283	-0.736999471	0.051178819	-14.40047818	5.14E-47	3.81E-45	chr12	27243968	27325959	ENSG00000211455	protein_coding	STK38L	ENSG00000211455	protein_coding
ARHGEF7	2398.369227	0.455780236	0.031657307	14.39731548	5.38E-47	3.98E-45	chr13	111114559	111305737	ENSG00000102606	protein_coding	ARHGEF7	ENSG00000102606	protein_coding
B3GLCT	1648.631912	0.562269764	0.039098119	14.38099288	6.81E-47	5.02E-45	chr13	31199936	31332276	ENSG00000187676	protein_coding	B3GLCT	ENSG00000187676	protein_coding
INSIG1	7024.738081	-0.360179594	0.025048247	-14.37943299	6.97E-47	5.12E-45	chr7	155297776	155310235	ENSG00000186480	protein_coding	INSIG1	ENSG00000186480	protein_coding
HINT1	5293.833312	-0.385254736	0.0268074	-14.3712086	7.85E-47	5.75E-45	chr5	131159027	131171735	ENSG00000169567	protein_coding	HINT1	ENSG00000169567	protein_coding
TBL1X	2818.278934	-0.504421518	0.035215658	-14.32378507	1.55E-46	1.14E-44	chrX	9463295	9719743	ENSG00000101849	protein_coding	TBL1X	ENSG00000101849	protein_coding
FKBP10	3203.051081	-0.485961992	0.034015304	-14.28656908	2.65E-46	1.93E-44	chr17	41812680	41823217	ENSG00000141756	protein_coding	FKBP10	ENSG00000141756	protein_coding
LIG3	2061.591213	-0.581783014	0.040730266	-14.28380098	2.76E-46	2.00E-44	chr17	34980494	35009743	ENSG00000005156	protein_coding	LIG3	ENSG00000005156	protein_coding
AATF	2480.7238	-0.45271843	0.031745684	-14.2607866	3.84E-46	2.77E-44	chr17	36948875	37056871	ENSG00000275700	protein_coding	AATF	ENSG00000275700	protein_coding
ABCB10	2955.67526	-0.506810334	0.035574227	-14.2465592	4.71E-46	3.38E-44	chr1	229516582	229558695	ENSG00000135776	protein_coding	ABCB10	ENSG00000135776	protein_coding
EIF4B	29610.01482	0.297702973	0.02090699	14.23939925	5.22E-46	3.73E-44	chr12	53006158	53042209	ENSG00000063046	protein_coding	EIF4B	ENSG00000063046	protein_coding
HNRNPUL1	19924.02634	0.248145504	0.017431055	14.23582784	5.49E-46	3.91E-44	chr19	41262496	41307598	ENSG00000105323	protein_coding	HNRNPUL1	ENSG00000105323	protein_coding
DDAH1	2717.969727	-0.541481909	0.03806833	-14.22394711	6.51E-46	4.63E-44	chr1	85318481	85578363	ENSG00000153904	protein_coding	DDAH1	ENSG00000153904	protein_coding
KIAA0930	1952.069525	-0.525835	0.036976258	-14.22088194	6.80E-46	4.82E-44	chr22	45190338	45240769	ENSG00000100364	protein_coding	KIAA0930	ENSG00000100364	protein_coding
DNPEP	589.4960474	-0.921416497	0.064952243	-14.18606117	1.12E-45	7.87E-44	chr2	219373546	219400022	ENSG00000123992	protein_coding	DNPEP	ENSG00000123992	protein_coding
PHKA1	1979.782347	-0.561146371	0.03957556	-14.17911387	1.23E-45	8.67E-44	chrX	72578814	72714319	ENSG00000067177	protein_coding	PHKA1	ENSG00000067177	protein_coding
ATIC	7397.582138	-0.285359788	0.020169845	-14.14784233	1.93E-45	1.35E-43	chr2	215311817	215349773	ENSG00000138363	protein_coding	ATIC	ENSG00000138363	protein_coding
KLHL9	3768.407035	-0.445580631	0.031497744	-14.14642986	1.96E-45	1.37E-43	chr9	21329671	21335380	ENSG00000198642	protein_coding	KLHL9	ENSG00000198642	protein_coding
FRRS1L	211.7535397	-1.517427851	0.107844044	-14.0705763	5.76E-45	3.98E-43	chr9	109130293	109167291	ENSG00000260230	protein_coding	FRRS1L	ENSG00000260230	protein_coding
TIMM22	1271.977043	-0.707383476	0.050297358	-14.06402845	6.32E-45	4.35E-43	chr17	997117	1003671	ENSG00000177370	protein_coding	TIMM22	ENSG00000177370	protein_coding
AMER1	1096.503889	-0.636843774	0.045288444	-14.06194862	6.51E-45	4.47E-43	chrX	64185117	64205744	ENSG00000184675	protein_coding	AMER1	ENSG00000184675	protein_coding
DBNDD2	1166.892216	0.661838914	0.047071594	14.06026126	6.66E-45	4.56E-43	chr20	45406057	45410610	ENSG00000244274	protein_coding	DBNDD2	ENSG00000244274	protein_coding
RIOK3	3376.769309	0.449396445	0.03196627	14.05845755	6.84E-45	4.66E-43	chr18	23452823	23486603	ENSG00000101782	protein_coding	RIOK3	ENSG00000101782	protein_coding
CCNG1	14156.92304	0.411453673	0.029270025	14.05716867	6.96E-45	4.74E-43	chr5	163437569	163446151	ENSG00000113328	protein_coding	CCNG1	ENSG00000113328	protein_coding
EVC	480.2482236	-0.996021209	0.07105626	-14.01736045	1.22E-44	8.28E-43	chr4	5711197	5814305	ENSG00000072840	protein_coding	EVC	ENSG00000072840	protein_coding
DSG2	10107.88095	-0.351012331	0.025121206	-13.9727502	2.29E-44	1.54E-42	chr18	31498043	31549008	ENSG00000046604	protein_coding	DSG2	ENSG00000046604	protein_coding
ACSS1	665.1993282	-0.894508062	0.06405622	-13.96442152	2.57E-44	1.73E-42	chr20	25006230	25058980	ENSG00000154930	protein_coding	ACSS1	ENSG00000154930	protein_coding
NOLC1	22689.75231	0.21256218	0.015258042	13.93115677	4.10E-44	2.75E-42	chr10	102152176	102163871	ENSG00000166197	protein_coding	NOLC1	ENSG00000166197	protein_coding
ARFGEF3	785.255785	-0.761346334	0.054679826	-13.9237155	4.55E-44	3.04E-42	chr6	138161921	138344663	ENSG00000112379	protein_coding	ARFGEF3	ENSG00000112379	protein_coding
ZNF532	462.9057113	-0.998929896	0.071891571	-13.89495158	6.80E-44	4.53E-42	chr18	58862600	58986480	ENSG00000074657	protein_coding	ZNF532	ENSG00000074657	protein_coding
PARP4	2617.212035	0.580294002	0.04176459	13.89440206	6.85E-44	4.56E-42	chr13	24420926	24512810	ENSG00000102699	protein_coding	PARP4	ENSG00000102699	protein_coding
EEF2	120684.8691	0.305852539	0.022013032	13.89415771	6.87E-44	4.56E-42	chr19	3976056	3985469	ENSG00000167658	protein_coding	EEF2	ENSG00000167658	protein_coding
HSPA9	21972.7218	-0.258928907	0.018653203	-13.8812038	8.23E-44	5.45E-42	chr5	138554882	138575444	ENSG00000113013	protein_coding	HSPA9	ENSG00000113013	protein_coding
SKA3	2228.636895	0.615460183	0.0444574	13.84381854	1.39E-43	9.10E-42	chr13	21153595	21176602	ENSG00000165480	protein_coding	SKA3	ENSG00000165480	protein_coding
COMT	2063.403119	0.555904395	0.040216912	13.8226525	1.86E-43	1.22E-41	chr22	19941607	19969975	ENSG00000093010	protein_coding	COMT	ENSG00000093010	protein_coding
CDS1	810.4699517	-0.707200577	0.051169873	-13.82064367	1.91E-43	1.25E-41	chr4	84582979	84651338	ENSG00000163624	protein_coding	CDS1	ENSG00000163624	protein_coding
IDH1	2666.493772	-0.434502599	0.031516512	-13.78650643	3.07E-43	2.00E-41	chr2	208236227	208266074	ENSG00000138413	protein_coding	IDH1	ENSG00000138413	protein_coding
