Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
ANKRD13B	885.385229	-1.253144214	0.07598086	-16.49289332	4.13E-61	4.34E-59	chr17	29589769	29614761	ENSG00000198720	protein_coding	ANKRD13B	ENSG00000198720	protein_coding
FADS2	31518.57925	-0.427030327	0.025913007	-16.47938167	5.16E-61	5.39E-59	chr11	61792980	61867354	ENSG00000134824	protein_coding	FADS2	ENSG00000134824	protein_coding
GOLM2	4187.464185	-0.698333758	0.04240677	-16.46750656	6.28E-61	6.53E-59	chr15	44288729	44415758	ENSG00000166734	protein_coding	CASC4	ENSG00000166734	protein_coding
ARPP19	7774.254844	-0.535730238	0.032584739	-16.44113952	9.71E-61	1.00E-58	chr15	52547045	52569883	ENSG00000128989	protein_coding	ARPP19	ENSG00000128989	protein_coding
C2CD2	1083.096836	-1.15099053	0.070020431	-16.43792409	1.02E-60	1.05E-58	chr21	41885112	41953890	ENSG00000157617	protein_coding	C2CD2	ENSG00000157617	protein_coding
NSMAF	1935.679812	-0.819183759	0.049990774	-16.38669892	2.38E-60	2.43E-58	chr8	58583504	58659844	ENSG00000035681	protein_coding	NSMAF	ENSG00000035681	protein_coding
TCOF1	4976.16351	-0.606591862	0.037077885	-16.35993717	3.70E-60	3.76E-58	chr5	150357639	150400308	ENSG00000070814	protein_coding	TCOF1	ENSG00000070814	protein_coding
ZNF511	2528.572362	-0.766954286	0.046931254	-16.34207963	4.95E-60	5.01E-58	chr10	133308475	133313162	ENSG00000198546	protein_coding	ZNF511	ENSG00000198546	protein_coding
GAS2L1	2443.459311	-0.767833986	0.047009782	-16.33349384	5.70E-60	5.73E-58	chr22	29306582	29312785	ENSG00000185340	protein_coding	GAS2L1	ENSG00000185340	protein_coding
TNS2	1689.953875	-0.902155759	0.055299562	-16.31397651	7.85E-60	7.85E-58	chr12	53046969	53064372	ENSG00000111077	protein_coding	TNS2	ENSG00000111077	protein_coding
BRCA1	2877.534271	-0.823177742	0.050520581	-16.2939087	1.09E-59	1.08E-57	chr17	43044295	43170245	ENSG00000012048	protein_coding	BRCA1	ENSG00000012048	protein_coding
NUSAP1	5742.898799	-0.681921483	0.041860286	-16.29041637	1.15E-59	1.13E-57	chr15	41332694	41381050	ENSG00000137804	protein_coding	NUSAP1	ENSG00000137804	protein_coding
SURF4	12522.34256	-0.46376404	0.02846819	-16.2906052	1.15E-59	1.13E-57	chr9	133361449	133376166	ENSG00000148248	protein_coding	SURF4	ENSG00000148248	protein_coding
PLK4	1169.787103	-1.066049138	0.065573314	-16.25736248	1.98E-59	1.93E-57	chr4	127880861	127899195	ENSG00000142731	protein_coding	PLK4	ENSG00000142731	protein_coding
BAG3	3806.78066	-0.621435488	0.038259902	-16.24247453	2.53E-59	2.45E-57	chr10	119651370	119677819	ENSG00000151929	protein_coding	BAG3	ENSG00000151929	protein_coding
B4GALT5	1463.85102	-0.914321256	0.056480684	-16.18821139	6.11E-59	5.88E-57	chr20	49632945	49713878	ENSG00000158470	protein_coding	B4GALT5	ENSG00000158470	protein_coding
CKAP2	4892.740558	-0.685697817	0.042358263	-16.18805335	6.12E-59	5.88E-57	chr13	52455429	52476628	ENSG00000136108	protein_coding	CKAP2	ENSG00000136108	protein_coding
MVB12B	263.8313528	-2.268285002	0.140257221	-16.17232246	7.91E-59	7.55E-57	chr9	126326849	126507041	ENSG00000196814	protein_coding	MVB12B	ENSG00000196814	protein_coding
DHFR	10203.12913	-0.637682985	0.03944121	-16.16793686	8.49E-59	8.06E-57	chr5	80626228	80654983	ENSG00000228716	protein_coding	DHFR	ENSG00000228716	protein_coding
ZFP30	573.6065764	-1.740808168	0.107788885	-16.15016401	1.13E-58	1.06E-56	chr19	37613749	37692337	ENSG00000120784	protein_coding	ZFP30	ENSG00000120784	protein_coding
JOSD1	1956.025937	-0.81785905	0.050755782	-16.1136133	2.05E-58	1.92E-56	chr22	38685543	38701556	ENSG00000100221	protein_coding	JOSD1	ENSG00000100221	protein_coding
KIF23	2249.142394	-0.807180138	0.050157645	-16.09286349	2.86E-58	2.65E-56	chr15	69414246	69448427	ENSG00000137807	protein_coding	KIF23	ENSG00000137807	protein_coding
NCAPG	2719.37295	-0.763129188	0.047420474	-16.09282058	2.86E-58	2.65E-56	chr4	17810902	17844862	ENSG00000109805	protein_coding	NCAPG	ENSG00000109805	protein_coding
LEMD2	1171.576559	-1.021679822	0.063746216	-16.02730143	8.24E-58	7.48E-56	chr6	33771202	33789136	ENSG00000161904	protein_coding	LEMD2	ENSG00000161904	protein_coding
TMEM214	2459.521432	-0.779542633	0.048674078	-16.01556024	9.95E-58	9.00E-56	chr2	27032910	27041695	ENSG00000119777	protein_coding	TMEM214	ENSG00000119777	protein_coding
BDH1	2379.385153	-0.738665741	0.046191394	-15.99141493	1.47E-57	1.31E-55	chr3	197509783	197573323	ENSG00000161267	protein_coding	BDH1	ENSG00000161267	protein_coding
MLH3	1296.865283	-0.960306932	0.06008442	-15.98262786	1.69E-57	1.51E-55	chr14	75013764	75051532	ENSG00000119684	protein_coding	MLH3	ENSG00000119684	protein_coding
LBR	4615.985858	-0.588602541	0.036870925	-15.96386706	2.28E-57	2.01E-55	chr1	225401502	225428925	ENSG00000143815	protein_coding	LBR	ENSG00000143815	protein_coding
S1PR3	4370.549981	-0.643788363	0.040358733	-15.95164961	2.77E-57	2.43E-55	chr9	88991447	89005010	ENSG00000213694	protein_coding	S1PR3	ENSG00000213694	protein_coding
FOXRED2	12128.85984	-0.460301846	0.028883003	-15.93677266	3.52E-57	3.07E-55	chr22	36487190	36507101	ENSG00000100350	protein_coding	FOXRED2	ENSG00000100350	protein_coding
TSC22D1	4169.709009	0.66538128	0.041787499	15.92297464	4.39E-57	3.80E-55	chr13	44432143	44577147	ENSG00000102804	protein_coding	TSC22D1	ENSG00000102804	protein_coding
SLC16A3	2818.826265	-0.793948257	0.049943423	-15.89695308	6.65E-57	5.74E-55	chr17	82228397	82261129	ENSG00000141526	protein_coding	SLC16A3	ENSG00000141526	protein_coding
BUB1	2640.386226	-0.749310354	0.047179724	-15.88204195	8.44E-57	7.25E-55	chr2	110637698	110678114	ENSG00000169679	protein_coding	BUB1	ENSG00000169679	protein_coding
IL6R	8475.032271	0.474038431	0.029897847	15.85527006	1.29E-56	1.11E-54	chr1	154405193	154469450	ENSG00000160712	protein_coding	IL6R	ENSG00000160712	protein_coding
NPC1	4184.183205	0.633826609	0.0399924	15.84867657	1.44E-56	1.22E-54	chr18	23506184	23586898	ENSG00000141458	protein_coding	NPC1	ENSG00000141458	protein_coding
EVC	642.9611244	-1.453160052	0.091694877	-15.84777794	1.46E-56	1.23E-54	chr4	5711197	5814305	ENSG00000072840	protein_coding	EVC	ENSG00000072840	protein_coding
KCNAB2	743.3725723	-1.393255232	0.087995549	-15.83324665	1.84E-56	1.55E-54	chr1	5991466	6101193	ENSG00000069424	protein_coding	KCNAB2	ENSG00000069424	protein_coding
BLVRA	644.218951	-1.369957309	0.086800641	-15.78280177	4.09E-56	3.43E-54	chr7	43758680	43807342	ENSG00000106605	protein_coding	BLVRA	ENSG00000106605	protein_coding
KLHL22	535.9622911	-1.442977441	0.091464414	-15.77638096	4.52E-56	3.78E-54	chr22	20441519	20495883	ENSG00000099910	protein_coding	KLHL22	ENSG00000099910	protein_coding
H1-10	5551.081194	-0.562310017	0.035733711	-15.73612136	8.55E-56	7.12E-54	chr3	129314771	129316277	ENSG00000184897	protein_coding	H1FX	ENSG00000184897	protein_coding
ZNF275	1426.033791	-0.985840535	0.062761354	-15.70776406	1.34E-55	1.10E-53	chrX	153334155	153360110	ENSG00000063587	protein_coding	ZNF275	ENSG00000063587	protein_coding
ME1	6092.511655	0.548355091	0.035037504	15.6505183	3.30E-55	2.69E-53	chr6	83210389	83431071	ENSG00000065833	protein_coding	ME1	ENSG00000065833	protein_coding
NUCB2	9246.687505	-0.546362144	0.034940241	-15.63704583	4.07E-55	3.31E-53	chr11	17208153	17349974	ENSG00000070081	protein_coding	NUCB2	ENSG00000070081	protein_coding
MCM4	8918.213903	-0.536431991	0.034324238	-15.6283731	4.67E-55	3.78E-53	chr8	47960185	47978160	ENSG00000104738	protein_coding	MCM4	ENSG00000104738	protein_coding
SLC49A4	512.4674501	-1.48155212	0.094903399	-15.61115975	6.11E-55	4.93E-53	chr3	122794795	122881139	ENSG00000138463	protein_coding	DIRC2	ENSG00000138463	protein_coding
KATNBL1	853.453616	-1.223290945	0.078442673	-15.59471267	7.91E-55	6.36E-53	chr15	34140674	34210096	ENSG00000134152	protein_coding	KATNBL1	ENSG00000134152	protein_coding
KNL1	3099.439028	-0.927543845	0.059607893	-15.56075532	1.35E-54	1.07E-52	chr15	40594020	40664342	ENSG00000137812	protein_coding	CASC5	ENSG00000137812	protein_coding
CBFB	2539.930179	-0.741820611	0.047746418	-15.53667555	1.96E-54	1.55E-52	chr16	67029116	67101058	ENSG00000067955	protein_coding	CBFB	ENSG00000067955	protein_coding
ZC3H18	2328.500459	-0.727064067	0.04681577	-15.53032396	2.16E-54	1.71E-52	chr16	88570381	88631966	ENSG00000158545	protein_coding	ZC3H18	ENSG00000158545	protein_coding
CCNA2	3508.442075	-0.667969707	0.043026883	-15.52447348	2.37E-54	1.86E-52	chr4	121816444	121823933	ENSG00000145386	protein_coding	CCNA2	ENSG00000145386	protein_coding
KIF14	1928.666157	-0.903578151	0.058377689	-15.47814179	4.87E-54	3.80E-52	chr1	200551497	200620734	ENSG00000118193	protein_coding	KIF14	ENSG00000118193	protein_coding
LAMA3	10838.85026	0.469644701	0.030360211	15.46908566	5.61E-54	4.36E-52	chr18	23689443	23955066	ENSG00000053747	protein_coding	LAMA3	ENSG00000053747	protein_coding
SLC16A1	4991.881039	-0.570489587	0.036949461	-15.4397269	8.85E-54	6.85E-52	chr1	112911847	112957013	ENSG00000155380	protein_coding	SLC16A1	ENSG00000155380	protein_coding
STK24	1611.296266	-0.890803361	0.057752037	-15.42462247	1.12E-53	8.62E-52	chr13	98445185	98577940	ENSG00000102572	protein_coding	STK24	ENSG00000102572	protein_coding
MAN2A2	1278.035022	-0.944247212	0.061321925	-15.39819905	1.68E-53	1.29E-51	chr15	90902218	90922584	ENSG00000196547	protein_coding	MAN2A2	ENSG00000196547	protein_coding
ULK2	705.3327388	-1.284559866	0.083556284	-15.3735877	2.46E-53	1.87E-51	chr17	19770829	19867936	ENSG00000083290	protein_coding	ULK2	ENSG00000083290	protein_coding
MSH6	2411.192975	-0.753089476	0.049170143	-15.31599107	5.98E-53	4.52E-51	chr2	47695530	47810101	ENSG00000116062	protein_coding	MSH6	ENSG00000116062	protein_coding
GPD2	3804.108095	-0.722709615	0.04728283	-15.28482143	9.65E-53	7.26E-51	chr2	156435290	156613735	ENSG00000115159	protein_coding	GPD2	ENSG00000115159	protein_coding
CORO2A	1835.082172	-0.822999535	0.053857675	-15.28100758	1.02E-52	7.67E-51	chr9	98120975	98192640	ENSG00000106789	protein_coding	CORO2A	ENSG00000106789	protein_coding
BAZ1B	11979.92468	-0.454675025	0.029760255	-15.27792794	1.07E-52	8.01E-51	chr7	73440398	73522278	ENSG00000009954	protein_coding	BAZ1B	ENSG00000009954	protein_coding
NCS1	2691.90031	-0.71963867	0.047182852	-15.2521231	1.59E-52	1.18E-50	chr9	130172578	130237304	ENSG00000107130	protein_coding	NCS1	ENSG00000107130	protein_coding
TEAD1	1443.413805	-0.907964027	0.059600995	-15.23404151	2.10E-52	1.56E-50	chr11	12674591	12944483	ENSG00000187079	protein_coding	TEAD1	ENSG00000187079	protein_coding
IDH3A	3105.315562	-0.806742717	0.052990437	-15.22430777	2.44E-52	1.79E-50	chr15	78131498	78171949	ENSG00000166411	protein_coding	IDH3A	ENSG00000166411	protein_coding
ABCB10	771.7319533	-1.296106114	0.085175346	-15.21691633	2.73E-52	2.00E-50	chr1	229516582	229558695	ENSG00000135776	protein_coding	ABCB10	ENSG00000135776	protein_coding
FAM189B	1812.652712	-0.787269405	0.051780255	-15.20404654	3.32E-52	2.40E-50	chr1	155247205	155255483	ENSG00000160767	protein_coding	FAM189B	ENSG00000160767	protein_coding
HSP90B1	45059.64377	-0.419914834	0.027637315	-15.19376368	3.89E-52	2.79E-50	chr12	103930107	103953645	ENSG00000166598	protein_coding	HSP90B1	ENSG00000166598	protein_coding
PTGFRN	3531.28487	-0.615205559	0.040502424	-15.18935154	4.16E-52	2.97E-50	chr1	116910057	116990358	ENSG00000134247	protein_coding	PTGFRN	ENSG00000134247	protein_coding
TMED2	11857.82438	-0.558668992	0.036804829	-15.17923087	4.85E-52	3.46E-50	chr12	123584531	123598577	ENSG00000086598	protein_coding	TMED2	ENSG00000086598	protein_coding
CHTF18	2347.823026	-0.70355454	0.046413246	-15.15848596	6.66E-52	4.69E-50	chr16	788046	800737	ENSG00000127586	protein_coding	CHTF18	ENSG00000127586	protein_coding
KIFC1	2377.609411	-0.752223226	0.049732652	-15.12533909	1.10E-51	7.71E-50	chr6	33391536	33409924	ENSG00000237649	protein_coding	KIFC1	ENSG00000237649	protein_coding
APP	18402.28217	0.379748346	0.025193356	15.07335281	2.42E-51	1.69E-49	chr21	25880550	26171128	ENSG00000142192	protein_coding	APP	ENSG00000142192	protein_coding
LIG3	2584.070023	-0.753107716	0.050064697	-15.04268988	3.86E-51	2.67E-49	chr17	34980494	35009743	ENSG00000005156	protein_coding	LIG3	ENSG00000005156	protein_coding
SF3B3	12487.56751	0.42110096	0.028001826	15.03833907	4.12E-51	2.84E-49	chr16	70523788	70577670	ENSG00000189091	protein_coding	SF3B3	ENSG00000189091	protein_coding
SH3GLB2	1734.120807	-0.816419352	0.054482376	-14.98501737	9.20E-51	6.29E-49	chr9	129007036	129028303	ENSG00000148341	protein_coding	SH3GLB2	ENSG00000148341	protein_coding
CD59	1112.569129	-0.969484311	0.06469803	-14.98475773	9.24E-51	6.29E-49	chr11	33698261	33736445	ENSG00000085063	protein_coding	CD59	ENSG00000085063	protein_coding
FKBP9	798.4730392	-1.136094371	0.075850636	-14.97804675	1.02E-50	6.94E-49	chr7	32957404	33006931	ENSG00000122642	protein_coding	FKBP9	ENSG00000122642	protein_coding
CBX5	11654.90367	-0.52512406	0.035060702	-14.97756828	1.03E-50	6.96E-49	chr12	54230940	54280133	ENSG00000094916	protein_coding	CBX5	ENSG00000094916	protein_coding
SLC25A16	2301.157439	0.713038907	0.047647772	14.96479014	1.25E-50	8.38E-49	chr10	68477999	68527474	ENSG00000122912	protein_coding	SLC25A16	ENSG00000122912	protein_coding
CDK1	11326.53843	-0.484184615	0.032428357	-14.93090188	2.07E-50	1.38E-48	chr10	60778331	60794852	ENSG00000170312	protein_coding	CDK1	ENSG00000170312	protein_coding
VWA1	2350.438911	-0.722062523	0.048605448	-14.85558826	6.40E-50	4.24E-48	chr1	1434861	1442882	ENSG00000179403	protein_coding	VWA1	ENSG00000179403	protein_coding
ZNF37A	3817.340762	-0.607999571	0.040941944	-14.850286	6.93E-50	4.57E-48	chr10	38094336	38125544	ENSG00000075407	protein_coding	ZNF37A	ENSG00000075407	protein_coding
HJURP	3992.880705	-0.618823768	0.04167949	-14.84720108	7.25E-50	4.77E-48	chr2	233833416	233854566	ENSG00000123485	protein_coding	HJURP	ENSG00000123485	protein_coding
MCM7	11357.31806	-0.470732095	0.031739829	-14.8309588	9.24E-50	6.05E-48	chr7	100092728	100101940	ENSG00000166508	protein_coding	MCM7	ENSG00000166508	protein_coding
SAR1B	7378.553689	0.477839032	0.032262349	14.81104287	1.24E-49	8.12E-48	chr5	134601144	134649271	ENSG00000152700	protein_coding	SAR1B	ENSG00000152700	protein_coding
BUB1B	3875.220256	-0.641402617	0.043327384	-14.80363137	1.39E-49	9.03E-48	chr15	40161023	40221136	ENSG00000156970	protein_coding	BUB1B	ENSG00000156970	protein_coding
CCNB1	7195.802075	-0.556729623	0.037614845	-14.8007953	1.45E-49	9.39E-48	chr5	69167010	69178245	ENSG00000134057	protein_coding	CCNB1	ENSG00000134057	protein_coding
TNFRSF10D	2418.402041	0.70056899	0.047388709	14.78345813	1.87E-49	1.21E-47	chr8	23135588	23164030	ENSG00000173530	protein_coding	TNFRSF10D	ENSG00000173530	protein_coding
AMFR	1893.652808	-0.765448778	0.051821199	-14.77095838	2.25E-49	1.45E-47	chr16	56361452	56425538	ENSG00000159461	protein_coding	AMFR	ENSG00000159461	protein_coding
FANCI	4978.590919	-0.63673683	0.043228333	-14.72961799	4.16E-49	2.67E-47	chr15	89243949	89317261	ENSG00000140525	protein_coding	FANCI	ENSG00000140525	protein_coding
R3HDM2	1555.864976	-0.820811344	0.05573132	-14.72800818	4.26E-49	2.73E-47	chr12	57253762	57431005	ENSG00000179912	protein_coding	R3HDM2	ENSG00000179912	protein_coding
PDE12	2445.194149	-0.70549673	0.048074742	-14.67499782	9.32E-49	5.94E-47	chr3	57556276	57566844	ENSG00000174840	protein_coding	PDE12	ENSG00000174840	protein_coding
STIP1	14804.83852	-0.403371373	0.027505018	-14.66537407	1.07E-48	6.83E-47	chr11	64185272	64204543	ENSG00000168439	protein_coding	STIP1	ENSG00000168439	protein_coding
CENPJ	1588.813948	-0.830090415	0.056667513	-14.64843553	1.38E-48	8.73E-47	chr13	24882284	24922889	ENSG00000151849	protein_coding	CENPJ	ENSG00000151849	protein_coding
MAVS	5199.637629	-0.532094236	0.036391382	-14.62143517	2.05E-48	1.29E-46	chr20	3846799	3876123	ENSG00000088888	protein_coding	MAVS	ENSG00000088888	protein_coding
TMEM179	221.3238983	-2.332091243	0.159696111	-14.60330642	2.68E-48	1.68E-46	chr14	104474678	104605647	ENSG00000258986	protein_coding	TMEM179	ENSG00000258986	protein_coding
ATMIN	4364.589421	-0.553889698	0.037966448	-14.58892581	3.30E-48	2.06E-46	chr16	81035847	81047358	ENSG00000166454	protein_coding	ATMIN	ENSG00000166454	protein_coding
HMGB1	30370.04337	-0.427910505	0.029404577	-14.5525136	5.63E-48	3.48E-46	chr13	30456704	30617597	ENSG00000189403	protein_coding	HMGB1	ENSG00000189403	protein_coding
LRRC58	23497.51139	-0.485708193	0.033379515	-14.55108609	5.75E-48	3.54E-46	chr3	120324509	120349339	ENSG00000163428	protein_coding	LRRC58	ENSG00000163428	protein_coding
CEP112	157.1884519	-2.768654232	0.190520219	-14.53207566	7.59E-48	4.66E-46	chr17	65635538	66192084	ENSG00000154240	protein_coding	CEP112	ENSG00000154240	protein_coding
H6PD	2159.165734	-0.722512601	0.049777719	-14.51477917	9.77E-48	5.98E-46	chr1	9234775	9271337	ENSG00000049239	protein_coding	H6PD	ENSG00000049239	protein_coding
PBK	3954.976098	-0.634349959	0.043755497	-14.49760609	1.25E-47	7.63E-46	chr8	27809620	27838095	ENSG00000168078	protein_coding	PBK	ENSG00000168078	protein_coding
RAI14	1937.288133	-0.759428225	0.052388549	-14.49607291	1.28E-47	7.78E-46	chr5	34656237	34832627	ENSG00000039560	protein_coding	RAI14	ENSG00000039560	protein_coding
CRTC3	496.1031927	-1.452531445	0.100238513	-14.49075209	1.39E-47	8.38E-46	chr15	90529925	90645345	ENSG00000140577	protein_coding	CRTC3	ENSG00000140577	protein_coding
PRRG4	2274.770537	-0.683373949	0.047180777	-14.48416057	1.53E-47	9.20E-46	chr11	32829943	32858123	ENSG00000135378	protein_coding	PRRG4	ENSG00000135378	protein_coding
NAGA	1782.62909	-0.797651741	0.055118922	-14.47146855	1.84E-47	1.10E-45	chr22	42058354	42070842	ENSG00000198951	protein_coding	NAGA	ENSG00000198951	protein_coding
MCM2	7545.421156	-0.493603417	0.034109739	-14.47104076	1.85E-47	1.10E-45	chr3	127598223	127622436	ENSG00000073111	protein_coding	MCM2	ENSG00000073111	protein_coding
SAMD11	592.0222853	-1.25095622	0.086532027	-14.45656907	2.28E-47	1.36E-45	chr1	924880	944581	ENSG00000187634	protein_coding	SAMD11	ENSG00000187634	protein_coding
GPR180	2085.485293	-0.715014335	0.049602506	-14.41488339	4.17E-47	2.47E-45	chr13	94601903	94634645	ENSG00000152749	protein_coding	GPR180	ENSG00000152749	protein_coding
MELK	2893.041235	-0.652559051	0.04533176	-14.39518468	5.55E-47	3.28E-45	chr9	36572862	36677683	ENSG00000165304	protein_coding	MELK	ENSG00000165304	protein_coding
FAM214A	6789.522708	0.464964335	0.032302251	14.39417738	5.63E-47	3.32E-45	chr15	52581317	52709817	ENSG00000047346	protein_coding	FAM214A	ENSG00000047346	protein_coding
FAM83F	3318.134332	-0.690525447	0.048077246	-14.36283276	8.85E-47	5.19E-45	chr22	39994949	40043529	ENSG00000133477	protein_coding	FAM83F	ENSG00000133477	protein_coding
MAML1	1984.944219	-0.735141131	0.05119595	-14.35936106	9.31E-47	5.44E-45	chr5	179732850	179796511	ENSG00000161021	protein_coding	MAML1	ENSG00000161021	protein_coding
MAP3K20	1275.292739	-0.97052266	0.067622212	-14.3521283	1.03E-46	6.02E-45	chr2	173075435	173268010	ENSG00000091436	protein_coding	AC013461.1	ENSG00000091436	protein_coding
PELI3	442.1245402	-1.460923007	0.10183726	-14.34566298	1.13E-46	6.56E-45	chr11	66466327	66477337	ENSG00000174516	protein_coding	PELI3	ENSG00000174516	protein_coding
KDM1A	3507.977847	-0.610572157	0.042564651	-14.34458281	1.15E-46	6.65E-45	chr1	23019448	23083689	ENSG00000004487	protein_coding	KDM1A	ENSG00000004487	protein_coding
DAG1	4717.715559	-0.507899609	0.035479814	-14.31517132	1.76E-46	1.01E-44	chr3	49468703	49535618	ENSG00000173402	protein_coding	DAG1	ENSG00000173402	protein_coding
SFT2D2	3850.342948	-0.638982919	0.044783917	-14.26813369	3.46E-46	1.97E-44	chr1	168225938	168253025	ENSG00000213064	protein_coding	SFT2D2	ENSG00000213064	protein_coding
HGSNAT	995.8390066	-0.980305705	0.068745999	-14.25982188	3.89E-46	2.21E-44	chr8	43140455	43202855	ENSG00000165102	protein_coding	HGSNAT	ENSG00000165102	protein_coding
DENND1B	1121.394205	-0.952319693	0.066996661	-14.21443506	7.46E-46	4.21E-44	chr1	197504748	197775696	ENSG00000213047	protein_coding	DENND1B	ENSG00000213047	protein_coding
ADD3	3612.673975	0.564457356	0.039750443	14.20002692	9.16E-46	5.16E-44	chr10	109996368	110135565	ENSG00000148700	protein_coding	ADD3	ENSG00000148700	protein_coding
CELF1	7133.004984	-0.457793584	0.032315187	-14.16651487	1.48E-45	8.29E-44	chr11	47465944	47565569	ENSG00000149187	protein_coding	CELF1	ENSG00000149187	protein_coding
NSD3	3140.255274	-0.612032176	0.043262587	-14.14691567	1.95E-45	1.09E-43	chr8	38269697	38382272	ENSG00000147548	protein_coding	WHSC1L1	ENSG00000147548	protein_coding
SLK	3388.798231	-0.654130891	0.046319216	-14.12223579	2.77E-45	1.55E-43	chr10	103967201	104029233	ENSG00000065613	protein_coding	SLK	ENSG00000065613	protein_coding
CCSAP	1415.561282	-0.864477172	0.061383142	-14.08329937	4.81E-45	2.68E-43	chr1	229321005	229343294	ENSG00000154429	protein_coding	CCSAP	ENSG00000154429	protein_coding
